sample_id,cluster_id,cluster_name,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99
20,0,high_freq_oscillation,-0.20255348,0.20779239,0.24847075,0.5976906,0.28164104,1.0188904,0.99922895,0.73367584,1.0937675,1.0370206,0.084791906,0.11320271,-0.13568667,-0.43997234,-0.15208808,-0.67630684,-0.8751163,-1.523513,-0.799196,-1.365616,-0.9161681,-0.7313629,-0.23459002,-0.82244104,-1.0951049,0.118578784,0.8521868,0.9123247,0.7974895,0.73396254,1.2139484,0.7078103,1.1067495,1.0176665,1.0307572,1.3415754,0.39945734,-0.12096115,-0.22798282,-0.9889493,-0.8751829,-0.9553546,-1.1022273,-0.95114833,-1.2315338,-0.5733228,-0.77608436,-0.595698,-0.47003087,-0.08003525,0.37412193,0.11152339,0.39547297,0.6850287,0.5058707,0.7390304,0.8539885,1.2073176,0.91133827,0.72484595,0.7134959,0.179099,0.08541152,-0.31269908,-0.43406868,-0.88752174,-1.5976706,-1.004126,-0.57304966,-0.69394696,-0.5918341,-0.36375248,-0.51404357,-0.25283873,-0.24871948,0.09442939,0.6145263,1.003953,0.7727421,0.7990911,0.99399686,1.1701834,0.48919785,0.106907554,0.45299792,0.034716807,0.005559337,-0.13939014,-0.47799468,-0.1313196,-0.65772617,-0.80585146,-0.7921403,-1.3405173,-0.6431687,-0.8724547,-0.48893481,-0.8077539,-0.7172756,0.2453669
21,0,high_freq_oscillation,0.112922855,-0.019467479,0.22529781,1.0277095,0.49290186,1.4477041,0.72868115,1.17032,0.7974082,0.9367058,0.40382567,0.29318228,0.1073318,-0.45865762,-0.17868324,-0.77212304,-0.8643418,-1.2206591,-1.7585216,-1.0511467,-0.21036324,-0.57919466,-0.6485657,-0.50866216,-0.18251148,0.22755966,-0.0422104,0.87493736,0.9492061,1.096909,1.1033543,1.0057591,1.1657006,1.0435697,0.60648197,0.34159687,0.31228945,0.49643397,-0.5920427,-0.8984841,-0.61734074,-0.81730354,-0.89299834,-0.9236688,-1.0517684,-0.46267298,-1.2564176,-0.841457,-0.40263888,-0.6195491,0.07383613,0.8701035,0.5991739,0.84535676,0.5315826,0.79989934,0.8842959,0.84968626,1.217063,0.83407634,0.12478913,0.29426196,0.11773859,0.060312156,-0.039515186,-1.0172224,-1.1092826,-1.3411155,-1.07008,-0.83190405,-0.585253,-0.757377,-0.6365951,-0.26650605,-0.31396678,0.8161129,-0.052503396,0.69820976,1.4216578,0.9361878,0.93682677,0.8825878,0.8682368,1.2076163,-0.045399588,0.86096066,-0.26918575,-0.17505175,-0.47079346,-0.39049387,-1.2351869,-0.757342,-0.37150955,-1.4078195,-0.8979904,-1.04832,-0.56231284,-0.4804524,-0.44359407,0.14636168
22,0,high_freq_oscillation,0.5413044,0.19387685,0.7021241,0.3020971,0.5627945,1.0966241,1.4441022,1.0854864,0.80207634,0.755537,0.19193755,0.52337474,0.35975596,-0.29362848,-0.5419432,-0.5383955,-0.9267778,-0.9421941,-0.35990492,-1.0679462,-1.0416499,-1.0088385,-0.41953,-0.48416215,-0.38406315,0.4598151,0.7379143,0.36051375,0.17462972,1.1837075,0.7664226,1.2370619,0.37281102,1.1338046,0.34934258,0.73290664,0.28601447,-0.2544539,-0.3424214,-0.252331,-0.63500065,-0.65724593,-0.35206863,-1.4661273,-0.49964398,-0.8783252,-1.0457817,-0.992002,-0.42839858,0.14990258,0.08832772,0.8250089,0.15755522,0.77251977,0.53391397,1.0938973,1.262921,0.81877226,0.051305696,0.7264534,0.58924806,0.34159896,0.33900672,-0.6030487,-0.30961257,-0.3549419,-1.3996017,-0.8679466,-1.151128,-0.9962684,-0.7771504,-0.88076025,-0.74335325,-0.30178773,-0.3895977,-0.13649629,0.6336069,0.2981494,1.0144697,1.0729252,0.47609645,0.7865521,1.2805871,0.50141215,0.4788377,0.5395488,0.39301854,-0.17051771,-0.5212732,-0.14034891,-0.23407967,-0.60233635,-0.953207,-1.2413471,-1.2040355,-0.69297117,-0.5645595,-0.06571716,-0.05601296,-0.4509241
23,0,high_freq_oscillation,0.31558427,-0.0482702,0.37100536,0.7651391,1.4484257,1.8878778,1.1808842,0.92384344,1.0563455,1.0220462,0.4708596,0.8805835,0.16407727,-0.008678469,-0.20115326,-0.491683,-0.54407966,-1.1075302,-1.1573119,-1.3238847,-0.8022975,-0.580895,-0.50545573,0.072552815,-0.19093005,0.26404643,-0.015476817,0.4245109,0.94325304,1.136184,0.88362145,0.9783943,0.50848,0.7589166,0.9798091,0.6862389,0.43193227,0.04666004,-0.21819158,-0.65632284,-0.45712048,-0.70627797,-0.79739517,-1.1546652,-1.6308106,-0.5804862,-0.9197977,-0.85174066,-0.16361879,-0.24419625,0.44457337,0.55676425,0.7979787,0.36635974,1.2732152,1.063183,0.8860716,0.9880174,0.29969928,0.7893648,0.14941508,-0.18549055,-0.4884357,0.052073956,-0.7024564,-0.25257584,-1.0267658,-1.4760495,-1.3348315,-0.6010681,-0.92822284,-0.8990779,-0.49263534,-0.16149862,0.27179572,0.623801,0.3218643,0.2449733,0.6905364,1.0122321,0.7047108,0.7026762,1.0254906,0.78116614,0.6279981,0.17338194,0.08888118,-0.372326,-0.07496062,-0.25648507,-1.309606,-1.174847,-1.4277612,-1.1938745,-0.9799336,-1.284619,-0.96663696,-0.787384,-0.1889678,0.0208033
24,0,high_freq_oscillation,-0.21652126,0.30419424,0.3221927,0.6085825,1.3517611,1.3570405,0.608993,1.2277222,1.1394128,0.4112706,0.8126932,0.80339974,-0.2417074,-0.43325225,-0.0956321,-0.5367104,-0.63031894,-0.82017756,-0.87261266,-1.3917801,-0.61995256,-0.46369895,-0.71160483,-0.44283798,-0.6485835,0.21770035,0.48365068,0.5219835,1.0718977,0.7812302,1.1411934,0.69397485,0.9567765,0.81371915,0.78028655,0.4028193,0.24229078,0.2795421,-0.35133982,-0.9401997,-0.14189383,-0.41813362,-1.3326796,-0.78994244,-1.1357002,-0.83058584,-0.6878792,-0.66323024,-0.60679215,-0.33375478,-0.14826512,0.12211579,0.57275444,0.5614185,1.1142476,1.4309816,0.8228388,1.0168222,0.9824754,0.8083697,0.4810131,0.44311526,0.11294675,-0.6530313,-0.25293058,-0.44650692,-1.0950112,-0.9524608,-0.79487544,-1.0346057,-0.55955994,-0.02542996,-0.7764366,-0.72634685,0.027721658,0.40572,0.360535,1.0787657,0.4129942,1.1420234,0.8120802,1.5056348,1.5201089,0.56576484,0.45329183,0.6588069,0.0418622,-0.10867941,-0.3344036,-1.1429619,-0.7599009,-1.1029121,-1.1267393,-0.5657777,-1.3318543,-0.60576385,-0.7737679,-0.5701248,-0.014036418,0.10201539
25,0,high_freq_oscillation,0.1711839,0.5416034,0.38680422,0.506408,0.5241803,0.7072791,1.8835957,1.3522063,0.49067146,0.3590122,0.7116197,0.5061996,0.2597212,-0.23448813,-0.4385668,-0.5197951,-0.76999396,-1.5881444,-1.0587614,-1.2492604,-0.8815844,0.08100175,-0.5325431,-0.52385384,0.08728921,0.20823029,0.4380618,0.722696,1.3515548,0.54218686,1.1139011,0.72195977,1.1304959,0.5904195,0.5874841,0.42515042,0.57447755,0.30726427,-0.59402573,-0.4417463,-0.87964296,-1.2101213,-1.010106,-1.0893996,-0.2567928,-0.779744,-1.1894317,-0.7623401,-0.06524747,0.49994037,-0.34920254,-0.19231486,1.1541975,0.8930307,0.6491442,1.1451964,0.20613046,0.94601345,0.9309162,0.94405,0.15405774,0.24601668,-0.30935532,-0.20511743,-0.7822813,-0.83512443,-1.16477,-0.7685013,-0.7423388,-1.0421977,-0.86998194,-1.1691692,-0.6305438,-0.32709482,0.722814,-0.14433886,0.86904806,0.94184524,0.8987669,1.461734,1.1054701,1.1065692,0.9064181,1.1628325,0.94709975,0.21322735,-0.23777276,-0.15595023,-0.5820317,-0.5861172,-0.38451815,-1.0331843,-0.99164945,-0.9814605,-0.700373,-1.5237923,-0.8720891,-0.42281163,0.1088757,-0.14757073
26,0,high_freq_oscillation,-0.5629658,0.43706143,0.29558802,0.33317903,0.6624218,0.89954466,0.81744397,0.31713262,1.1651137,1.1382121,0.76251644,0.0007144422,0.034608584,-0.1599578,-0.22129221,-0.41765684,-1.016014,-0.8977556,-0.8526373,-0.5570918,-0.7227959,-0.5778589,-0.6176396,-0.0066571687,-0.06632241,-0.19490245,0.73304445,0.7500118,0.6016785,0.73760545,1.0607842,1.1388296,1.0230298,0.959418,1.2226814,0.83514035,0.33892325,0.3141211,-0.5300677,-0.3388484,-0.123977095,-0.8979836,-1.199291,-1.1924814,-1.3116977,-1.1450605,-0.8872989,-1.014578,-0.36697695,0.1440907,-0.1457344,0.82744765,0.74614555,1.0853206,0.71228164,1.2411653,0.6692746,1.2120751,0.88412166,0.83274436,0.10554814,-0.04821042,0.14744054,-0.566237,-0.3747155,-1.1228355,-0.61157316,-1.3335992,-0.83418417,-0.7841223,-1.0904849,-0.55998373,-0.46250814,-0.473686,-0.3659903,-0.39953646,0.5346899,0.17334677,0.8431792,0.8551134,1.1975813,0.8992078,0.82351995,1.015323,0.7186764,0.4957773,0.29878166,-0.55572766,-0.11498354,-0.38331923,-1.0607545,-0.9692179,-0.9905946,-1.0392164,-0.85474426,-0.42031538,-0.365549,-0.8798625,-0.06452699,0.39868
27,0,high_freq_oscillation,0.116042554,0.5784421,1.0898778,0.99719185,0.924518,1.2684288,1.0423337,0.98597336,0.7905695,1.2247735,0.32153127,0.80173045,0.24501528,-0.57779324,-0.29063573,-1.2481669,-0.6081094,-0.65678483,-1.1675283,-0.9567742,-0.34790063,-0.96629995,-0.9604599,0.014704108,0.39952493,0.06453262,0.6154724,0.9430836,0.5118464,0.7358616,1.3410739,1.5053784,1.1327064,0.6020811,1.3088125,0.35438612,0.18119122,0.13442929,0.2459376,-0.20203373,-0.54230934,-0.6935833,-0.9319464,-0.82941294,-1.7436758,-0.99861425,-0.7037499,-0.93821216,-0.25576547,-0.18793382,0.65323514,0.8435684,0.45316625,0.73089516,0.8874477,0.8493099,1.0553622,0.7175162,0.49338526,0.8535824,0.64708537,-0.020984195,0.2368787,-0.4712059,-0.4377278,-0.46659097,-0.8761092,-0.8274199,-1.154803,-1.0307516,-0.9432112,-0.95856524,-0.59367305,-0.77661896,-0.21077004,0.1037886,0.35294098,0.57033837,0.7960467,1.0779803,1.2561936,0.7948919,0.56139404,0.48314852,0.4719981,0.29535413,-0.07299742,-0.48389104,-0.47885638,-0.5126319,-0.5772407,-1.0632207,-1.1027018,-1.2768768,-0.964334,-1.104254,-0.5181407,-1.0219567,-0.3590369,0.0903322
28,0,high_freq_oscillation,0.055150356,1.0590581,0.59113675,0.38886264,0.82108617,0.42202833,0.9746874,0.72888565,1.1706109,0.5908875,0.5320301,0.1513528,0.61671144,-0.25437424,0.14883658,-0.37391347,-0.6511418,-0.8117344,-0.8716822,-1.5721402,-1.0178128,-0.56102854,-0.65745676,-0.85135186,-0.20497258,0.5746556,0.68610096,0.5220396,1.0200264,0.77150124,0.4606501,0.72253436,1.4327087,0.7838275,0.63967896,0.42372593,0.8529735,0.51951563,0.44532353,-0.5059401,-0.57808167,-1.2875626,-0.50192046,-1.3471886,-0.91977507,-1.2388227,-0.95280653,-0.84408665,-0.55402505,-0.28832927,-0.037888184,0.6216626,0.2614491,0.8423089,1.2750198,0.8308489,0.7814791,0.8758434,1.1864874,0.7250013,0.29886222,0.36547354,-0.36241558,-0.0773247,-0.3910952,-0.8050367,-1.1176012,-1.2298465,-0.8394289,-0.6031174,-1.0726457,-0.5970757,-1.1667489,-0.48741877,-0.0727416,-0.08365378,0.148843,0.44245374,0.9022338,0.8779492,0.3223691,0.3536114,0.74029475,0.9330678,-0.20609246,0.2510115,0.00012703902,0.3214453,-0.45752668,-0.45216316,-0.7133724,-1.5351638,-0.7483403,-0.9342484,-0.8024216,0.3281459,-1.3153129,0.03121226,-0.33738226,0.08619867
29,0,high_freq_oscillation,-0.013653673,0.123877086,0.31524685,0.7889316,0.39457333,1.180076,0.874009,0.63978165,0.7609899,1.1328944,0.40645933,0.44955623,-0.12423084,0.06937516,-0.19527821,-0.06357633,-0.84843105,-0.7217578,-0.9604012,-0.6050769,-1.1497976,-0.59107435,-0.7011968,-0.44905135,-0.1617255,0.13909604,0.27716473,0.6050548,1.2080271,1.1770883,1.2325579,0.8632123,0.6970699,1.1526155,0.9755082,0.9554786,0.100538366,-0.037136663,-0.71215576,-0.57596785,-0.36779785,-0.97251844,-0.75285685,-1.0540057,-0.88759065,-1.2539394,-0.75058365,-1.4902487,-0.4277313,-0.6157344,0.4883908,0.6048847,0.7329092,1.2324483,0.624957,1.5090168,1.2765123,0.8740342,1.1732559,0.33488095,0.21087228,0.037733614,-0.19042124,-0.59869987,-0.14675248,-0.7903505,-0.76027393,-1.1349475,-1.5460551,-0.89079434,-1.4551299,-0.7551819,-0.95113534,0.28414935,0.2099849,0.22097738,0.8089069,0.38889283,0.97761977,0.994091,1.0730445,1.3715274,1.1421019,0.88237894,0.121692754,0.11291665,0.121188715,-0.06704433,-0.68108124,0.15644313,-0.30083135,-0.71535826,-0.9571914,-1.06253,-1.2404778,-0.8264813,-0.6127533,-0.8587249,-0.15089506,-0.046577714
30,0,high_freq_oscillation,-0.5723423,-0.006967516,0.3621151,1.2563853,1.0166913,0.55425775,1.1446782,0.51461124,1.2208011,0.6144122,0.538969,0.73975915,-0.29109302,-0.5771369,-0.57601035,-0.30664533,-1.2515657,-1.772001,-1.1251692,-0.8283162,-0.5740693,-0.95352435,-0.76621556,-0.08362469,-0.75017375,-0.053132314,0.36916062,0.67540646,0.5816497,0.8917857,0.22531337,0.8023996,1.0998948,0.5713372,0.7303894,0.6477391,0.1789678,0.08286706,-0.5091303,-0.5202099,-0.48370415,-0.785478,-1.1209602,-0.92958987,-0.77042484,-1.5246143,-0.42842424,-0.69378436,-0.24401547,0.23258163,-0.28490967,0.15883015,0.5063433,0.5410204,1.430113,0.7277761,0.8301907,1.0063175,0.471925,0.54806477,0.5534625,0.12045241,-0.059743993,-0.44053218,-0.9680185,-0.6162162,-0.3395455,-0.9583217,-0.9322949,-0.76399475,-1.2622526,-0.22383732,-0.47994217,0.17752363,-0.2833338,0.7346698,0.66234154,0.8086996,0.88478327,0.8595893,1.353998,1.0319294,0.33223337,0.4606059,0.5624053,0.49393022,0.14102484,0.2706352,-0.9273507,-0.5239835,-1.3011433,-0.6680801,-1.00714,-0.87298435,-1.2140671,-0.46588594,-0.3775616,-0.31113344,-0.29000315,0.17395718
31,0,high_freq_oscillation,-0.21206777,0.5078147,0.981041,1.0112622,0.6308447,1.0633274,0.6109249,1.1505195,1.0311748,0.19480467,0.21852471,0.25707847,0.004798119,-0.52084446,-0.2842369,-0.5427169,-0.8540426,-1.1490917,-0.6752093,-0.49721634,-1.0792164,-0.99822605,-0.4954253,-0.5372037,-0.2310704,0.28531986,-0.2607734,0.93613154,0.7563959,0.75800544,0.9450413,0.98860294,0.44448176,1.3145069,0.7250919,0.646578,0.5671975,-0.2746208,-0.07826896,-0.53851885,-0.41273776,-1.470738,-0.9747291,-1.177701,-0.8551289,-0.76861876,-0.98843426,-0.8065601,-0.40486208,-0.39558512,0.37918755,0.2609003,-0.27918854,0.66369987,0.59806883,0.49542502,0.6256268,0.9778234,1.2311621,0.76072437,0.27627552,0.3570818,-0.16945502,-0.49011266,-0.8599862,-1.2382429,-0.98300254,-0.9164261,-1.0288613,-1.0966016,-1.1651772,-0.5521178,-0.9357804,-0.07922507,-0.364089,-0.036479328,-0.010240645,0.49236697,1.1071697,1.0888363,1.2873651,1.1464642,0.59125334,0.6965251,0.38409925,0.800103,-0.2010352,0.17305326,-0.074133985,-0.018173803,-0.87865555,-0.6822971,-0.2943069,-1.1841599,-1.4154143,-1.4137285,-0.4762654,-1.0511419,-0.3628437,0.13119395
32,0,high_freq_oscillation,0.05555266,0.37878144,0.5528837,1.0737388,0.5640305,0.7518037,0.7670695,1.22786,1.1661134,0.89111716,0.92210793,-0.011392117,0.59522325,0.2989702,-0.18024394,-0.08361931,-1.2927488,-1.0796888,-1.2104125,-0.77739465,-1.2491901,-0.5873274,-0.23162676,-0.22123404,-0.10412594,-0.23293808,0.057978157,0.9155265,0.9683964,0.8697475,0.8464387,0.39213178,0.6425864,1.4394511,0.3285575,0.57052135,0.5839658,-0.34474885,-0.1648974,-0.17685185,-0.6630192,0.027951062,-1.4455806,-0.67923623,-1.0366483,-0.67805594,-0.6437543,-0.81285477,-0.30296353,-0.6839629,0.3075667,0.46111,0.78450596,1.0935819,1.019918,1.0292345,0.7325343,0.73133457,1.1885903,1.0976696,0.3867934,0.23411135,-0.30311224,0.070094496,-0.31405234,-0.13032894,-1.1295223,-1.0772445,-0.93044037,-0.7778647,-0.94615364,-0.99648005,-0.27621856,-0.095692836,-0.33830616,0.5958841,0.7808545,0.68307656,0.8384553,1.1003652,0.73532754,0.9988309,0.27663922,1.0586985,0.14971101,0.8519565,0.058965366,-0.15855613,-0.5303403,-0.6534715,-0.33019018,-1.6423364,-0.59571284,-0.8974603,-1.3170087,-1.1723192,-0.1871611,-0.7698488,-0.5971531,0.34119436
33,0,high_freq_oscillation,0.10156586,-0.030229686,0.55118424,0.38235322,1.1799718,1.2733135,1.1584692,1.0873008,1.4243503,0.75565547,0.21249762,0.4768623,0.72087014,-0.46242926,-0.5093694,-0.4932252,-0.8119333,-1.2170454,-0.6532641,-0.29782626,-0.8753084,-1.0857965,-1.1074758,-0.35240212,0.14191195,0.20597425,0.3113123,0.36385933,0.4069426,1.1318787,1.2459431,0.53615516,1.4407939,1.0382468,1.1325725,0.111039065,-0.12801468,-0.012962859,-0.069475204,0.08068173,-0.45494533,-0.9053742,-1.2529116,-0.6278546,-1.2742194,-0.42109144,-0.8614619,-0.11573331,-0.16798307,-0.1676911,-0.029226458,0.2693901,0.72140294,0.7992934,0.7314886,0.9351183,1.020428,0.3063806,0.9700203,0.37285262,0.1122268,-0.28589278,-0.5698957,-0.68836683,-0.7263837,-0.12671643,-1.0237893,-0.91051716,-0.8797297,-0.932492,-0.9046864,-1.0931798,-0.10536255,0.23012555,-0.5682215,-0.11795733,0.3458518,0.35342628,0.96636564,0.7156662,1.6433553,1.346986,0.9861265,1.1038578,0.9499291,0.23174629,-0.08686378,-0.071613126,-0.08352931,-0.52534175,-1.2288486,-1.136841,-1.0009943,-1.021567,-0.3631396,-1.2655218,-0.53840226,-0.039462805,0.43028694,-0.12131923
34,0,high_freq_oscillation,0.14742884,0.4220761,0.54484123,0.6604254,0.98051804,0.19522841,1.2034882,1.0166558,0.8292513,1.3698082,0.36457965,0.22109735,0.69252205,-0.40761977,-0.5659651,-0.6622666,-0.5435415,-0.86001354,-1.377609,-1.153489,-1.1163542,-0.83774227,-0.5150345,-0.30433318,-0.7220548,0.3826062,0.3878041,0.95600045,0.8678512,1.2118503,1.1117752,1.4037418,1.1205174,0.83665085,1.3944246,0.78038853,0.45385587,-0.3511634,-0.6068028,-0.37041187,-0.6231126,-1.0168066,-0.902706,-0.5202667,-0.776187,-1.2519345,-0.8095991,-0.83439785,-0.48797244,-0.25067714,-0.016701221,-0.004878156,0.5546115,0.60796416,0.030797388,1.6006993,1.3234856,0.8321106,0.8382156,0.3152727,0.9669434,0.78949714,0.015280185,0.025326636,-0.46109137,-1.1137118,-0.9895724,-0.9242638,-1.1362385,-1.0374075,-0.90887326,-0.7588553,-0.52496326,-0.630215,-0.27852875,-0.19612403,0.7231396,0.011093527,1.1606531,1.3500527,0.9031843,0.20888032,0.81396115,0.7765066,0.31497952,0.24636501,0.61705995,0.10442211,-0.61938936,-1.0463396,-0.8538548,-0.9600308,-0.8299427,-1.1594623,-0.8014524,-0.26917922,-0.4454287,-0.5006233,-0.30609313,-0.10700194
35,0,high_freq_oscillation,0.3541923,0.06295396,0.49976355,0.7054384,0.6991902,0.5431626,1.0957597,0.96050125,1.0460659,0.5956695,0.9333063,0.07898801,0.60866815,-0.68229234,-0.27049953,-0.4755298,-1.034429,-0.79503614,-0.60596585,-1.6588842,-0.7833244,-1.5625572,-0.9324871,0.058955,-0.36378586,-0.28874007,0.25265214,1.1610128,0.18508704,0.56606036,1.4210411,1.5571848,0.9328128,0.4943096,1.3414472,0.9920101,0.48541665,-0.21199277,-0.23501934,-0.50633454,-0.5675136,-0.39726943,-0.6811757,-1.3200676,-0.5718588,-0.81569237,-0.57002676,-0.15294567,-0.70513654,-0.13734013,-0.03284391,-0.098695375,0.69692093,1.5296134,0.35760868,0.9751236,1.1890177,0.9819243,0.7986314,0.2770041,0.5280625,-0.0067186602,-0.68870443,0.076645106,-0.22616164,-0.6971959,-0.797303,-0.6415467,-0.93257225,-0.7006063,-0.970698,-0.3409966,-0.4444051,-0.25381786,-0.44444224,0.275338,0.18020843,0.4513028,0.5699633,0.61427736,1.6312699,1.3892232,1.4984646,0.42889333,0.6395351,0.012878248,-0.05070707,-0.37049413,0.02985506,-0.68592876,-0.43523577,-0.7147575,-0.28771082,-1.4427006,-0.5771323,-0.50579315,-0.9820927,-0.18405673,-0.1503045,-0.06824288
36,0,high_freq_oscillation,-0.24718064,0.03541515,1.1011404,0.69028383,1.0843644,0.7176324,0.7649115,1.3033979,0.4911209,0.6311855,0.57726806,0.37543193,0.041328058,-0.039255463,-0.19307381,-0.39776772,-1.091503,-1.0076008,-0.6313926,-0.7254443,-1.3460057,-0.70913196,-1.2362552,-0.41571444,0.38007885,-0.2209439,0.06173653,0.7698498,0.27175125,0.69162685,1.150744,0.8095884,0.89305115,1.0892811,0.839158,0.59372294,0.17999588,0.14274627,-0.25743034,-0.32088485,-0.8158486,-0.88734055,-1.2419882,-1.007357,-1.228108,-1.2438459,-0.69854814,-0.529086,-0.13680033,-0.25593013,0.24900831,0.5369017,0.72634006,0.52845037,0.954441,1.0940498,0.9990083,0.31905752,0.88071674,1.3305283,0.35021475,0.0018874034,0.08027663,-0.1880191,-0.15585685,-1.0900546,-0.64661133,-0.78671557,-1.0425181,-0.8702054,-0.5726161,-0.47289708,-0.8835466,-0.06598599,-0.0828305,0.21111347,0.451754,0.5977147,1.1720881,0.90903246,0.6579746,0.8717625,0.9759627,1.1645262,0.7990874,0.14576995,0.9035584,-0.01562345,0.040597077,-0.6125742,-0.5957418,-0.64415324,-0.613344,-0.68165684,-0.69324315,-0.9442515,-0.86160284,-0.38641447,0.028790435,-0.06681621
37,0,high_freq_oscillation,0.3195516,0.68693304,0.21130046,0.4390028,0.8076129,1.047186,0.84149724,1.3844632,1.0232139,0.76758367,0.136287,-0.0527246,0.17935883,-0.7977801,-0.097139314,-0.6656051,0.17716604,-0.22997943,-1.0442562,-1.0257396,-0.63547343,-0.30362418,-1.1341963,-0.96570754,-0.37586167,0.23824519,0.4610955,0.86157227,0.37468246,0.1866102,1.2292159,0.75141525,0.3582958,0.9095445,0.9506469,0.47706026,0.14437804,-0.016080735,-0.33148536,-0.8626407,-0.8811732,-0.6761859,-0.8484973,-0.9464368,-1.2833523,-0.96408296,-1.429266,-0.53936493,0.056994855,-0.5688321,-0.04918585,0.4703945,0.9687607,0.6416791,0.70195687,0.3941308,1.0278863,1.5576236,0.9157774,0.6600853,0.55485123,0.21698293,-0.27563223,-0.03474858,-0.44594893,-0.7074102,-1.1586353,-0.5727898,-0.8004633,-1.1376878,-0.5809059,-0.883863,-0.77524185,-0.5399444,-0.5947445,0.33071396,-0.11954855,0.27425447,0.19189955,0.9083269,0.94874233,0.89181256,0.609581,0.4440917,0.75746995,0.23576495,0.2529089,-0.36063066,-0.2877013,-0.17607646,-0.57989985,-1.0197179,-0.90164274,-1.0710669,-0.9525382,-0.94740874,-0.7393796,-0.42256874,-0.5491556,-0.30476364
38,0,high_freq_oscillation,-0.41656277,-0.22893335,0.12101193,0.7379178,0.58188915,1.1089866,1.0092815,0.3882512,1.0924865,0.99898916,0.26890105,0.4680776,-0.16189343,-0.12870029,-0.78028005,-1.156091,-0.910607,-0.95947295,-1.1091254,-1.3490477,-1.0541176,-0.73378754,-0.65625554,-0.3750446,-0.3902858,0.41493928,-0.040818553,0.6869089,1.089159,1.0257258,0.9110543,0.841385,1.2746685,0.43913293,0.4216569,0.39441007,0.65302867,0.14565822,-0.51072425,-0.5513188,-0.85106593,-1.0455066,-0.6513339,-1.4083778,-0.5021735,-0.6611631,-0.44888797,-0.73178977,-0.41664466,-0.556538,-0.030806268,0.51975894,0.9817268,0.4439994,0.7999802,0.93941796,0.578118,1.1224056,0.6153728,0.6081519,0.3226417,-0.016491018,-0.033841427,-0.34641543,-0.6252348,-0.93123263,-0.770168,-0.467757,-0.957908,-0.6729761,-1.29852,-0.68726325,-0.8698513,-0.7551109,-0.28523535,0.54682106,0.71479964,0.715689,0.35476577,0.8752637,1.0843484,1.0424823,0.36921623,0.5286665,0.59893566,0.5618178,-0.50083697,-0.14369324,-0.29910553,-0.31217626,-0.5478923,-0.7212224,-1.2187846,-1.571268,-1.072818,-0.5492359,-0.27204266,-0.273032,-0.12234574,0.11389189
39,0,high_freq_oscillation,-0.16683562,0.2121299,0.9869176,0.40731162,1.334159,0.8582938,1.396497,0.5567579,1.0717651,0.5347185,0.1424797,0.40758035,0.39789757,-0.41148382,-0.85063535,-0.64571244,-0.82199246,-0.7578584,-0.70494306,-1.011663,-0.37749687,-0.7473055,-0.74671555,-0.9132651,-0.2680491,-0.037492163,0.6001249,0.6793859,0.38078097,0.93312967,1.173271,1.4582835,1.2300934,1.0942794,0.73072,0.630171,0.656584,-0.3681053,-0.32514232,-0.68999714,-0.55302304,-0.4635032,-1.124093,-1.7139461,-1.108474,-0.6355899,-0.6148575,-0.46445206,-0.45566043,-0.51030165,0.28118074,0.121377915,1.248137,0.94729865,0.7354375,0.8013922,0.9689715,0.8731502,1.16762,0.72269386,0.238737,0.78744274,-0.016935434,-0.051080655,-0.69614536,-0.60375947,-0.7726924,-1.5307369,-0.3952916,-0.5846182,-1.0006119,-1.0652727,-0.43637234,-0.28602412,0.043276764,0.24672446,0.5816672,1.0769793,0.9850069,0.6192512,1.4026073,1.4820058,1.8679713,0.45871362,0.6910236,-0.22369908,0.32394615,-0.25951612,0.23501359,-0.7994444,-1.2625045,-1.037373,-1.5714488,-0.7735375,-1.5744271,-0.84118813,-1.3134226,-0.58228606,0.24186546,0.108194366
